135
x y z vx vy vz KE
1.694516 2.773873 6.046929 1.908385 0.941647 0.353976 183.338248
1.669863 2.770523 7.180706 0.050729 0.647161 1.071969 183.338248
1.642434 2.748245 8.267365 -0.615672 -0.023553 0.649890 183.338248
1.666381 2.723518 9.373456 1.412199 -1.062813 0.704193 183.338248
1.680641 2.795044 10.438247 1.218455 1.377343 -0.204406 183.338248
1.637994 2.766462 11.546888 -1.100604 0.854457 -1.165083 183.338248
1.663040 2.744792 12.621103 0.496361 -0.127180 -0.043514 183.338248
1.642407 2.763834 13.732010 0.524538 0.092049 -0.291326 183.338248
1.679368 2.737999 14.813773 1.161114 -0.249607 -1.320430 183.338248
1.676065 2.750570 15.991471 1.103475 0.281397 1.702663 183.338248
2.721876 2.747071 0.576134 -1.755610 -0.315529 1.040167 183.338248
2.743436 2.766163 1.679230 -0.604736 0.557528 0.859310 183.338248
2.733976 2.769581 2.778168 -0.071796 0.829378 1.085647 183.338248
2.793750 2.713409 3.855004 1.548417 -2.344917 -0.365718 183.338248
2.771900 2.742010 4.955940 1.298345 -0.167448 0.547884 183.338248
2.724387 2.763360 6.028218 -0.291890 0.595115 -1.530909 183.338248
2.756172 2.784115 7.153127 0.216441 1.192864 -0.299156 183.338248
2.750073 2.761176 8.265614 0.344152 1.170337 0.852800 183.338248
2.741055 2.742870 9.317272 -0.534995 -0.388349 -1.065489 183.338248
2.772450 2.711473 10.429612 0.906697 -1.574616 -1.373458 183.338248
2.792097 2.745010 11.553149 1.388905 0.043303 0.351775 183.338248
2.755262 2.753604 12.649707 0.515665 -0.040056 0.337833 183.338248
2.724777 2.787952 13.733597 -1.347086 2.164294 -0.055681 183.338248
2.742331 2.696315 14.852486 -0.630535 -1.986211 0.329707 183.338248
2.733735 2.726802 15.949058 -0.884619 -1.318019 0.065150 183.338248
135
x y z vx vy vz KE
0.573304 0.516030 0.539565 0.543532 -1.207631 -0.539575 183.338248
0.528001 0.540240 1.693908 -0.770140 -0.464668 1.370400 183.338248
0.509476 0.545253 2.749352 -1.168600 -0.123122 0.125614 183.338248
0.517070 0.511221 3.818096 -0.862798 -0.992856 -0.708828 183.338248
0.570471 0.596259 4.927506 0.967277 1.606020 -0.427210 183.338248
0.570085 0.598218 6.031861 0.528740 1.952851 -0.516684 183.338248
0.622559 0.525262 7.109332 2.492212 -0.898246 -1.639505 183.338248
0.577953 0.527525 8.243158 1.024493 -0.924168 -0.335907 183.338248
0.527752 0.561308 9.344187 -0.875870 -0.077012 -0.270122 183.338248
0.593263 0.532669 10.396845 1.166850 -0.431131 -1.278725 183.338248
0.543553 0.510971 11.613353 -0.260027 -0.984624 2.182921 183.338248
0.536051 0.540678 12.589789 -0.391682 -0.112282 -2.169920 183.338248
0.526794 0.512120 13.756359 -0.441638 -0.732364 0.789503 183.338248
0.530987 0.487119 14.828486 -0.976838 -1.558220 0.178658 183.338248
0.523860 0.582000 15.934698 -1.126225 1.056134 -0.620218 183.338248
1.677446 0.529486 0.544552 0.101404 -0.375412 -0.163336 183.338248
1.689261 0.530514 1.643812 0.962778 -0.706008 -0.164254 183.338248
1.615404 0.588909 2.756817 -1.229445 1.399019 0.560879 183.338248
1.670730 0.510828 3.823893 0.819039 -1.393582 -0.883009 183.338248
1.677535 0.562940 4.980823 0.550812 0.572653 0.812945 183.338248
1.639204 0.556226 6.095806 0.209133 0.233324 1.416877 183.338248
1.638656 0.559622 7.150109 -0.533410 0.002738 0.335280 183.338248
1.712404 0.510689 8.245691 1.760624 -0.967374 -0.113184 183.338248
1.638892 0.530433 9.317841 -0.482586 -1.251430 -0.802547 183.338248
1.634547 0.543965 10.462973 -0.368550 0.019890 -0.185187 183.338248
1.677615 0.558068 11.569089 0.322642 0.264030 0.245929 183.338248
1.666402 0.533952 12.626024 0.761903 0.286694 -0.903584 183.338248
1.589573 0.592953 13.793917 -2.186781 1.585676 1.375252 183.338248
1.692467 0.535896 14.808670 1.701553 -0.204188 -1.514528 183.338248
1.676159 0.534169 15.947828 1.033407 -0.538688 -0.070970 183.338248
2.784712 0.520731 0.560492 1.549921 -1.415353 0.435400 183.338248
2.731877 0.536600 1.616299 -0.687618 -0.958722 -1.186491 183.338248
2.841056 0.557200 2.743763 2.570863 -0.259715 0.670735 183.338248
2.738352 0.566262 3.855929 -0.109454 0.577632 0.122443 183.338248
2.760426 0.549521 4.997561 0.323303 -0.169340 1.316994 183.338248
2.736497 0.518708 6.050214 -0.495751 -0.748889 0.424278 183.338248
2.793793 0.546227 7.152882 1.195069 -0.829193 -0.309411 183.338248
2.725881 0.547813 8.300313 -0.804825 0.120947 1.474284 183.338248
2.755141 0.526959 9.390441 0.411836 -0.385364 1.679264 183.338248
2.738922 0.586567 10.427180 -0.045138 1.278003 -0.702974 183.338248
2.781629 0.521968 11.573148 1.060697 -0.778945 0.996863 183.338248
2.767443 0.578724 12.617385 0.781639 0.447673 -0.959192 183.338248
2.722223 0.594750 13.716757 -0.943517 1.415006 -1.122860 183.338248
2.742885 0.569280 14.857720 0.247409 0.737560 -0.039403 183.338248
2.758431 0.503536 15.939676 0.443875 -1.442005 -0.227844 183.338248
0.572032 1.649420 0.591266 1.304227 -0.000068 1.534856 183.338248
0.510968 1.650197 1.658718 -1.083747 0.261891 0.151469 183.338248
0.543017 1.624563 2.753269 -0.766967 -0.503933 0.193844 183.338248
0.550193 1.666887 3.844584 0.019594 0.437510 -0.615923 183.338248
0.511175 1.676503 4.939477 -1.289601 0.946795 -1.042738 183.338248
0.581788 1.627523 6.017641 0.910438 -1.385436 -0.852131 183.338248
0.545029 1.630012 7.149673 0.093012 -0.222128 -0.249314 183.338248
0.510648 1.651076 8.254278 -1.255290 0.191422 0.394865 183.338248
0.519940 1.641124 9.378381 -1.306722 -0.072707 0.093923 183.338248
0.584751 1.690120 10.477459 1.154653 1.834619 1.233992 183.338248
0.482427 1.683443 11.548154 -1.614206 1.447074 -0.497536 183.338248
0.547616 1.604963 12.651038 -0.134960 -1.806952 -0.172346 183.338248
0.561395 1.631453 13.735807 0.704296 -0.663205 0.152779 183.338248
0.606292 1.697345 14.858436 1.617166 1.504750 0.522273 183.338248
0.543000 1.630476 15.963575 -0.140593 0.105168 0.096882 183.338248
1.641508 1.714988 0.490275 -0.299492 1.487233 -1.647025 183.338248
1.658664 1.632221 1.655614 0.440179 -0.770939 0.109566 183.338248
1.670083 1.628951 2.810580 1.043455 -0.132709 1.567088 183.338248
1.640447 1.675049 3.847343 -0.449465 1.442997 -0.621804 183.338248
1.622511 1.672319 4.961053 -1.208603 1.258360 0.243270 183.338248
1.615372 1.635125 6.032956 -1.097820 -0.461047 -0.638773 183.338248
1.627533 1.653492 7.175671 -1.229300 0.751517 1.081021 183.338248
1.668166 1.680525 8.249798 0.953491 0.844659 0.626841 183.338248
1.647497 1.661295 9.393130 -0.069455 0.381901 1.206151 183.338248
1.632541 1.659703 10.463395 -0.898217 0.533279 0.263275 183.338248
1.656526 1.623039 11.586687 -0.158522 -1.470173 1.194853 183.338248
1.658540 1.592462 12.697537 -0.651826 -1.705517 0.716999 183.338248
1.626972 1.659109 13.735539 -0.902101 0.408610 -0.565375 183.338248
1.648500 1.671051 14.796450 -0.462967 0.320208 -1.487595 183.338248
1.662413 1.643612 15.919529 0.915836 -0.223333 -1.404629 183.338248
2.764929 1.684469 0.529309 -0.000520 0.794530 -0.103959 183.338248
2.705486 1.671494 1.617062 -1.189991 0.633158 -1.451950 183.338248
2.738334 1.683941 2.756298 -0.699883 0.855886 0.240591 183.338248
2.748774 1.640125 3.849175 -0.232176 -0.617354 0.097142 183.338248
2.769548 1.586579 4.988571 0.646238 -2.157324 1.257655 183.338248
2.767546 1.584753 6.036198 0.586712 -1.882755 -0.344570 183.338248
2.695208 1.699285 7.078038 -1.721254 1.423172 -1.943987 183.338248
2.738787 1.643293 8.237216 -0.518931 -0.169671 -0.561027 183.338248
2.751917 1.596745 9.325261 0.547530 -1.481666 -0.773390 183.338248
2.717508 1.636016 10.472299 -1.116080 0.016996 0.122062 183.338248
2.744896 1.686361 11.544727 -0.274180 1.125379 -0.149992 183.338248
2.740051 1.687936 12.675637 -0.907921 0.775297 0.693993 183.338248
2.774378 1.643317 13.755884 0.663910 -0.745316 -0.405616 183.338248
2.721426 1.662846 14.843651 -0.714803 0.885643 -0.694203 183.338248
2.713527 1.613919 15.926645 -0.954911 -0.996640 -0.457279 183.338248
0.532420 2.771311 0.507630 -0.256537 0.851492 -1.423575 183.338248
0.529615 2.728228 1.642016 -0.980544 -0.470881 -0.639044 183.338248
0.528719 2.767744 2.782287 -0.672986 0.577511 0.637519 183.338248
0.522336 2.750030 3.849699 -0.985455 -0.620884 0.151630 183.338248
0.580085 2.749039 4.996756 0.590479 0.649223 1.023548 183.338248
0.568280 2.744033 6.082924 0.419856 -0.146534 1.213064 183.338248
0.563473 2.847257 7.192970 0.642172 2.953948 1.300964 183.338248
0.556941 2.747341 8.280484 0.080586 -0.102088 0.829239 183.338248
0.573052 2.759269 9.386878 0.567122 0.103876 0.861519 183.338248
0.538762 2.714430 10.433567 -0.257994 -1.590138 -0.215699 183.338248
0.561988 2.762872 11.514460 0.546345 0.293993 -0.954595 183.338248
0.563949 2.725988 12.677069 0.570827 -1.099651 0.479138 183.338248
0.565259 2.788538 13.733343 0.400702 1.012894 -0.307906 183.338248
0.614407 2.719059 14.917385 2.337148 -0.978311 2.342017 183.338248
0.550368 2.730165 15.941568 -0.011439 -0.492188 0.138177 183.338248
1.625058 2.799995 0.551214 -0.745243 1.119594 -0.327928 183.338248
1.653442 2.784719 1.616784 0.347806 1.192631 -1.079746 183.338248
1.684115 2.724342 2.728870 0.809905 -0.843297 -0.732875 183.338248
1.667930 2.774862 3.856804 0.767438 0.511203 0.796565 183.338248
1.627401 2.743829 4.925027 -0.456826 -0.648659 -0.763396 183.338248
1.713600 2.783290 6.050469 1.908385 0.941647 0.353976 183.338248
1.670370 2.776994 7.191426 0.050729 0.647161 1.071969 183.338248
1.636277 2.748009 8.273864 -0.615672 -0.023553 0.649890 183.338248
1.680503 2.712890 9.380498 1.412199 -1.062813 0.704193 183.338248
1.692825 2.808818 10.436202 1.218455 1.377343 -0.204406 183.338248
1.626988 2.775007 11.535237 -1.100604 0.854457 -1.165083 183.338248
1.668004 2.743520 12.620668 0.496361 -0.127180 -0.043514 183.338248
1.647653 2.764755 13.729096 0.524538 0.092049 -0.291326 183.338248
1.690979 2.735503 14.800569 1.161114 -0.249607 -1.320430 183.338248
1.687099 2.753384 16.008498 1.103475 0.281397 1.702663 183.338248
2.704320 2.743916 0.586535 -1.755610 -0.315529 1.040167 183.338248
2.737389 2.771739 1.687824 -0.604736 0.557528 0.859310 183.338248
2.733258 2.777875 2.789025 -0.071796 0.829378 1.085647 183.338248
2.809234 2.689960 3.851347 1.548417 -2.344917 -0.365718 183.338248
2.784883 2.740336 4.961418 1.298345 -0.167448 0.547884 183.338248
2.721469 2.769311 6.012908 -0.291890 0.595115 -1.530909 183.338248
2.758336 2.796044 7.150136 0.216441 1.192864 -0.299156 183.338248
2.753515 2.772880 8.274142 0.344152 1.170337 0.852800 183.338248
2.735705 2.738987 9.306617 -0.534995 -0.388349 -1.065489 183.338248
2.781517 2.695727 10.415877 0.906697 -1.574616 -1.373458 183.338248
2.805986 2.745443 11.556667 1.388905 0.043303 0.351775 183.338248
2.760418 2.753204 12.653086 0.515665 -0.040056 0.337833 183.338248
2.711307 2.809595 13.733040 -1.347086 2.164294 -0.055681 183.338248
2.736025 2.676453 14.855783 -0.630535 -1.986211 0.329707 183.338248
2.724889 2.713622 15.949710 -0.884619 -1.318019 0.065150 183.338248
135
x y z vx vy vz KE
0.578739 0.503954 0.534169 0.543532 -1.207631 -0.539575 183.338248
0.520299 0.535593 1.707612 -0.770140 -0.464668 1.370400 183.338248
0.497790 0.544022 2.750608 -1.168600 -0.123122 0.125614 183.338248
0.508442 0.501292 3.811007 -0.862798 -0.992856 -0.708828 183.338248
0.580143 0.612320 4.923234 0.967277 1.606020 -0.427210 183.338248
0.575372 0.617747 6.026694 0.528740 1.952851 -0.516684 183.338248
0.647481 0.516279 7.092937 2.492212 -0.898246 -1.639505 183.338248
0.588197 0.518284 8.239799 1.024493 -0.924168 -0.335907 183.338248
0.518993 0.560538 9.341485 -0.875870 -0.077012 -0.270122 183.338248
0.604932 0.528357 10.384057 1.166850 -0.431131 -1.278725 183.338248
0.540953 0.501124 11.635182 -0.260027 -0.984624 2.182921 183.338248
0.532135 0.539555 12.568090 -0.391682 -0.112282 -2.169920 183.338248
0.522377 0.504797 13.764254 -0.441638 -0.732364 0.789503 183.338248
0.521219 0.471537 14.830273 -0.976838 -1.558220 0.178658 183.338248
0.512598 0.592562 15.928496 -1.126225 1.056134 -0.620218 183.338248
1.678461 0.525732 0.542919 0.101404 -0.375412 -0.163336 183.338248
1.698889 0.523454 1.642170 0.962778 -0.706008 -0.164254 183.338248
1.603109 0.602899 2.762426 -1.229445 1.399019 0.560879 183.338248
1.678920 0.496892 3.815063 0.819039 -1.393582 -0.883009 183.338248
1.683043 0.568667 4.988953 0.550812 0.572653 0.812945 183.338248
1.641295 0.558559 6.109975 0.209133 0.233324 1.416877 183.338248
1.633322 0.559649 7.153462 -0.533410 0.002738 0.335280 183.338248
1.730010 0.501015 8.244560 1.760624 -0.967374 -0.113184 183.338248
1.634067 0.517919 9.309816 -0.482586 -1.251430 -0.802547 183.338248
1.630861 0.544164 10.461121 -0.368550 0.019890 -0.185187 183.338248
1.680841 0.560708 11.571548 0.322642 0.264030 0.245929 183.338248
1.674021 0.536818 12.616988 0.761903 0.286694 -0.903584 183.338248
1.567705 0.608810 13.807669 -2.186781 1.585676 1.375252 183.338248
1.709483 0.533855 14.793525 1.701553 -0.204188 -1.514528 183.338248
1.686493 0.528782 15.947119 1.033407 -0.538688 -0.070970 183.338248
2.800211 0.506577 0.564846 1.549921 -1.415353 0.435400 183.338248
2.725001 0.527012 1.604434 -0.687618 -0.958722 -1.186491 183.338248
2.866765 0.554603 2.750470 2.570863 -0.259715 0.670735 183.338248
2.737257 0.572038 3.857153 -0.109454 0.577632 0.122443 183.338248
2.763659 0.547827 5.010731 0.323303 -0.169340 1.316994 183.338248
2.731540 0.511219 6.054457 -0.495751 -0.748889 0.424278 183.338248
2.805744 0.537935 7.149788 1.195069 -0.829193 -0.309411 183.338248
2.717833 0.549022 8.315056 -0.804825 0.120947 1.474284 183.338248
2.759260 0.523105 9.407233 0.411836 -0.385364 1.679264 183.338248
2.738470 0.599347 10.420151 -0.045138 1.278003 -0.702974 183.338248
2.792236 0.514179 11.583117 1.060697 -0.778945 0.996863 183.338248
2.775259 0.583200 12.607793 0.781639 0.447673 -0.959192 183.338248
2.712788 0.608900 13.705528 -0.943517 1.415006 -1.122860 183.338248
2.745359 0.576655 14.857326 0.247409 0.737560 -0.039403 183.338248
2.762870 0.489116 15.937398 0.443875 -1.442005 -0.227844 183.338248
0.585074 1.649420 0.606614 1.304227 -0.000068 1.534856 183.338248
0.500130 1.652816 1.660233 -1.083747 0.261891 0.151469 183.338248
0.535347 1.619524 2.755207 -0.766967 -0.503933 0.193844 183.338248
0.550389 1.671262 3.838424 0.019594 0.437510 -0.615923 183.338248
0.498279 1.685971 4.929050 -1.289601 0.946795 -1.042738 183.338248
0.590892 1.613668 6.009120 0.910438 -1.385436 -0.852131 183.338248
0.545959 1.627791 7.147180 0.093012 -0.222128 -0.249314 183.338248
0.498095 1.652990 8.258227 -1.255290 0.191422 0.394865 183.338248
0.506873 1.640397 9.379320 -1.306722 -0.072707 0.093923 183.338248
0.596298 1.708466 10.489799 1.154653 1.834619 1.233992 183.338248
0.466285 1.697914 11.543179 -1.614206 1.447074 -0.497536 183.338248
0.546266 1.586893 12.649314 -0.134960 -1.806952 -0.172346 183.338248
0.568438 1.624821 13.737335 0.704296 -0.663205 0.152779 183.338248
0.622464 1.712392 14.863659 1.617166 1.504750 0.522273 183.338248
0.541594 1.631528 15.964544 -0.140593 0.105168 0.096882 183.338248
1.638513 1.729861 0.473805 -0.299492 1.487233 -1.647025 183.338248
1.663066 1.624512 1.656709 0.440179 -0.770939 0.109566 183.338248
1.680517 1.627624 2.826251 1.043455 -0.132709 1.567088 183.338248
1.635952 1.689479 3.841125 -0.449465 1.442997 -0.621804 183.338248
1.610425 1.684903 4.963486 -1.208603 1.258360 0.243270 183.338248
1.604393 1.630514 6.026568 -1.097820 -0.461047 -0.638773 183.338248
1.615240 1.661007 7.186481 -1.229300 0.751517 1.081021 183.338248
1.677701 1.688972 8.256066 0.953491 0.844659 0.626841 183.338248
1.646802 1.665114 9.405192 -0.069455 0.381901 1.206151 183.338248
1.623559 1.665036 10.466027 -0.898217 0.533279 0.263275 183.338248
1.654940 1.608337 11.598635 -0.158522 -1.470173 1.194853 183.338248
1.652022 1.575407 12.704707 -0.651826 -1.705517 0.716999 183.338248
1.617951 1.663195 13.729885 -0.902101 0.408610 -0.565375 183.338248
1.643870 1.674253 14.781574 -0.462967 0.320208 -1.487595 183.338248
1.671571 1.641378 15.905483 0.915836 -0.223333 -1.404629 183.338248
2.764924 1.692414 0.528269 -0.000520 0.794530 -0.103959 183.338248
2.693586 1.677826 1.602543 -1.189991 0.633158 -1.451950 183.338248
2.731335 1.692500 2.758704 -0.699883 0.855886 0.240591 183.338248
2.746453 1.633951 3.850147 -0.232176 -0.617354 0.097142 183.338248
2.776010 1.565005 5.001147 0.646238 -2.157324 1.257655 183.338248
2.773413 1.565926 6.032752 0.586712 -1.882755 -0.344570 183.338248
2.677996 1.713517 7.058598 -1.721254 1.423172 -1.943987 183.338248
2.733598 1.641596 8.231606 -0.518931 -0.169671 -0.561027 183.338248
2.757392 1.581929 9.317527 0.547530 -1.481666 -0.773390 183.338248
2.706348 1.636186 10.473519 -1.116080 0.016996 0.122062 183.338248
2.742155 1.697615 11.543228 -0.274180 1.125379 -0.149992 183.338248
2.730972 1.695689 12.682577 -0.907921 0.775297 0.693993 183.338248
2.781017 1.635864 13.751828 0.663910 -0.745316 -0.405616 183.338248
2.714278 1.671703 14.836709 -0.714803 0.885643 -0.694203 183.338248
2.703978 1.603952 15.922072 -0.954911 -0.996640 -0.457279 183.338248
0.529855 2.779826 0.493394 -0.256537 0.851492 -1.423575 183.338248
0.519810 2.723519 1.635625 -0.980544 -0.470881 -0.639044 183.338248
0.521989 2.773519 2.788663 -0.672986 0.577511 0.637519 183.338248
0.512482 2.743821 3.851215 -0.985455 -0.620884 0.151630 183.338248
0.585990 2.755532 5.006991 0.590479 0.649223 1.023548 183.338248
0.572479 2.742568 6.095054 0.419856 -0.146534 1.213064 183.338248
0.569894 2.876797 7.205980 0.642172 2.953948 1.300964 183.338248
0.557747 2.746320 8.288777 0.080586 -0.102088 0.829239 183.338248
0.578723 2.760308 9.395493 0.567122 0.103876 0.861519 183.338248
0.536182 2.698529 10.431410 -0.257994 -1.590138 -0.215699 183.338248
0.567452 2.765812 11.504914 0.546345 0.293993 -0.954595 183.338248
0.569658 2.714991 12.681860 0.570827 -1.099651 0.479138 183.338248
0.569266 2.798667 13.730264 0.400702 1.012894 -0.307906 183.338248
0.637778 2.709275 14.940806 2.337148 -0.978311 2.342017 183.338248
0.550253 2.725243 15.942950 -0.011439 -0.492188 0.138177 183.338248
1.617605 2.811191 0.547935 -0.745243 1.119594 -0.327928 183.338248
1.656920 2.796646 1.605987 0.347806 1.192631 -1.079746 183.338248
1.692215 2.715909 2.721541 0.809905 -0.843297 -0.732875 183.338248
1.675605 2.779974 3.864770 0.767438 0.511203 0.796565 183.338248
1.622833 2.737342 4.917393 -0.456826 -0.648659 -0.763396 183.338248
1.732683 2.792706 6.054009 1.908385 0.941647 0.353976 183.338248
1.670878 2.783466 7.202145 0.050729 0.647161 1.071969 183.338248
1.630121 2.747774 8.280363 -0.615672 -0.023553 0.649890 183.338248
1.694625 2.702262 9.387540 1.412199 -1.062813 0.704193 183.338248
1.705010 2.822591 10.434158 1.218455 1.377343 -0.204406 183.338248
1.615982 2.783551 11.523587 -1.100604 0.854457 -1.165083 183.338248
1.672967 2.742248 12.620232 0.496361 -0.127180 -0.043514 183.338248
1.652898 2.765675 13.726183 0.524538 0.092049 -0.291326 183.338248
1.702590 2.733006 14.787365 1.161114 -0.249607 -1.320430 183.338248
1.698134 2.756198 16.025525 1.103475 0.281397 1.702663 183.338248
2.686764 2.740761 0.596937 -1.755610 -0.315529 1.040167 183.338248
2.731342 2.777314 1.696417 -0.604736 0.557528 0.859310 183.338248
2.732540 2.786168 2.799881 -0.071796 0.829378 1.085647 183.338248
2.824718 2.666511 3.847690 1.548417 -2.344917 -0.365718 183.338248
2.797867 2.738661 4.966897 1.298345 -0.167448 0.547884 183.338248
2.718550 2.775262 5.997599 -0.291890 0.595115 -1.530909 183.338248
2.760501 2.807972 7.147144 0.216441 1.192864 -0.299156 183.338248
2.756956 2.784583 8.282670 0.344152 1.170337 0.852800 183.338248
2.730355 2.735103 9.295962 -0.534995 -0.388349 -1.065489 183.338248
2.790584 2.679981 10.402143 0.906697 -1.574616 -1.373458 183.338248
2.819875 2.745876 11.560185 1.388905 0.043303 0.351775 183.338248
2.765575 2.752803 12.656464 0.515665 -0.040056 0.337833 183.338248
2.697836 2.831238 13.732484 -1.347086 2.164294 -0.055681 183.338248
2.729720 2.656591 14.859080 -0.630535 -1.986211 0.329707 183.338248
2.716042 2.700442 15.950361 -0.884619 -1.318019 0.065150 183.338248
